302,Sariyah,46.95,10.59,77.12,35.49,12.66,397.31
372,Sasha,21.01,31.14,15.89,90.23,42.96,590.97
195,Savannah,28.39,31.11,68.31,33.11,99.29,880.90
190,Sawyer,55.75,52.05,13.11,73.10,69.37,2885.17
435,Saylor,25.60,59.71,96.58,63.32,54.79,1423.19
4,Scarlett,58.25,56.52,32.23,98.35,80.99,3242.83
480,Scarlette,38.25,29.83,12.71,52.88,49.34,1124.61
803,Scout,35.46,51.31,45.00,69.11,14.14,1719.15
253,Selah,47.27,47.93,68.45,46.95,96.07,2246.37
105,Selena,39.27,12.22,14.77,71.46,95.66,489.36
852,Selene,44.73,55.80,24.01,47.74,42.34,2466.43
363,Seraphina,23.92,48.46,36.02,93.93,73.22,1102.44
680,Serenity,48.58,48.63,81.02,19.45,80.93,2342.72
772,Shania,49.80,20.40,11.07,12.11,17.08,1009.58
62,Sharon,37.66,42.71,31.91,45.11,17.89,1549.36
573,Shay,25.90,55.47,13.97,62.26,37.28,1397.61
202,Shelby,41.25,24.30,37.21,89.29,91.00,967.00
71,Shiloh,24.29,34.72,7.11,30.15,27.62,833.54
764,Siena,50.89,44.30,77.64,54.42,71.22,2193.78
61,Sienna,50.94,44.55,52.67,59.91,97.44,2254.47
879,Silvia,42.47,30.04,37.54,16.18,7.77,1229.98
318,Siri,51.69,30.68,38.22,79.82,40.70,1508.29
50,Skai,26.59,56.05,58.60,65.07,26.44,1393.02
768,Sky,59.12,15.58,20.43,64.28,74.86,911.05
287,Skye,45.29,52.22,91.45,17.53,63.77,2319.84
161,Skyla,30.13,46.01,88.07,41.50,73.34,1329.91
348,Skylar,55.63,50.13,2.80,81.34,13.82,2718.39
241,Skyler,34.21,22.38,57.04,68.98,23.34,662.84
532,Sloan,47.23,10.69,74.87,60.87,59.02,428.17
906,Sloane,23.60,49.26,17.93,95.91,66.22,1114.76
20,Sofia,31.62,18.65,34.55,94.97,79.11,539.50
505,Sofie,46.32,51.66,98.29,99.80,29.77,2224.30
866,Sonia,49.39,10.50,61.87,26.08,66.25,497.00
653,Sonja,21.85,56.53,44.52,25.29,79.69,1244.89
676,Sophia,48.23,44.55,17.33,8.55,0.37,2123.06
256,Sophie,21.56,31.03,53.83,0.56,42.62,657.16
338,Soraya,56.42,43.19,91.13,69.74,64.97,2340.70
725,Stella,49.74,30.01,50.47,57.81,13.31,1397.89
454,Suki,35.13,23.83,46.48,64.65,73.59,799.55
701,Summer,28.75,57.42,35.74,90.23,92.43,1616.98
295,Sunny,44.62,49.24,60.09,11.92,77.08,2202.11
714,Sutton,33.82,44.91,2.56,79.55,87.70,1524.14
538,Sydney,51.37,37.30,65.31,11.58,91.18,1930.46
868,Sylvia,38.70,46.83,20.06,55.86,98.42,1835.12
530,Sylvie,46.65,57.46,27.74,94.40,98.48,2657.04
311,Talia,51.69,27.21,3.32,43.88,56.09,1415.50
550,Taliah,52.90,17.24,21.09,71.15,8.12,827.83
748,Taliyah,40.89,22.96,90.07,15.39,42.77,876.05
674,Tanya,48.66,27.82,82.38,13.80,89.76,1347.24
965,Tara,47.13,41.48,90.92,53.29,63.18,1873.94
945,Tatum,22.59,42.89,97.02,14.81,18.24,875.33
523,Taya,37.17,59.93,34.24,78.75,98.25,2212.83
227,Teagan,36.73,49.27,34.29,86.87,90.73,1779.07
375,Tegan,37.94,27.99,28.96,80.54,64.53,1016.87
606,Tenley,38.33,26.76,35.71,53.30,62.94,999.67
619,Teresa,51.17,42.56,28.05,46.54,82.68,2185.90
301,Thea,33.57,44.51,79.91,93.54,12.90,1333.64
895,Tiffany,46.54,33.07,17.97,61.00,32.30,1492.45
887,Tinley,49.50,24.10,46.44,3.10,22.32,1165.89
308,Tinsley,58.72,11.82,81.04,0.57,19.15,631.71
915,Toni,36.74,52.15,3.34,64.98,27.09,1874.85
194,Trinity,31.62,16.99,55.52,34.36,33.31,480.66
839,Twyla,54.99,55.70,12.07,61.70,39.42,3028.54
345,Valentina,56.42,17.00,45.56,5.05,63.44,971.79
19,Valeria,48.29,44.93,8.22,68.79,33.68,2126.66
357,Valerie,40.88,26.47,92.03,93.12,6.52,903.39
936,Vanessa,32.02,24.09,86.16,11.34,94.17,768.17
212,Veda,20.49,22.22,40.46,89.90,31.93,356.70
840,Vera,52.93,58.71,62.42,25.26,48.19,3068.30
739,Veronica,38.25,30.54,82.05,70.10,9.55,1025.56
875,Victoria,25.66,10.31,28.03,79.19,28.29,185.65
258,Vienna,57.24,18.87,22.39,61.34,96.57,1092.92
756,Viola,37.57,39.78,57.17,3.58,98.75,1532.45
141,Violet,21.44,45.45,68.95,43.30,62.74,924.74
774,Violeta,25.91,10.22,49.25,35.51,54.68,234.79
290,Vivian,33.97,22.49,43.21,12.75,49.96,758.08
543,Viviana,43.71,47.04,26.00,39.89,45.20,2035.30
822,Vivienne,22.09,13.74,66.61,76.85,53.19,213.21
604,Wendy,23.12,50.71,40.80,2.35,67.81,1197.38
215,Whitney,50.73,53.26,25.41,67.72,57.59,2665.98
430,Willa,42.51,19.74,86.05,73.05,73.79,754.02
364,Willow,22.38,31.01,20.52,69.80,25.68,629.39
419,Winter,37.37,48.88,93.88,4.79,55.58,1783.39
162,Wren,30.91,29.23,45.20,25.29,54.99,887.95
395,Ximena,25.40,57.98,41.29,33.95,9.84,1407.49
221,Xiomara,39.06,55.04,86.28,8.18,46.21,2101.57
503,Yael,22.01,46.03,11.85,13.78,97.65,1085.00
734,Yamila,25.78,23.94,65.75,17.15,58.55,592.99
14,Yamileth,49.16,48.24,84.56,6.56,80.97,2361.25
173,Yara,40.16,36.93,70.62,9.40,50.94,1454.15
778,Yareli,37.24,49.32,47.26,72.75,33.93,1750.42
824,Yaretzi,43.35,28.51,90.11,4.05,67.28,1209.22
849,Yasmin,30.97,58.15,78.18,57.60,86.71,1751.87
72,Yasmina,45.23,57.38,55.63,23.93,83.91,2599.41
932,Yazmin,31.76,24.41,4.55,17.88,81.44,834.34
398,Zahara,55.37,14.91,18.43,23.92,63.88,847.25
682,Zainab,43.29,48.88,70.58,56.26,35.69,2024.88
670,Zamira,25.69,52.98,80.99,34.88,8.06,1252.90
90,Zaniya,31.98,18.27,57.28,61.98,77.53,542.42
633,Zaniyah,35.73,33.62,5.16,11.76,20.19,1204.30
244,Zara,26.42,13.42,49.03,55.32,32.61,282.85
743,Zariah,43.68,37.51,21.13,74.02,5.48,1549.01
704,Zariya,25.29,41.56,95.09,69.38,93.92,980.36
438,Zariyah,25.85,57.58,8.71,92.65,77.42,1464.23
812,Zayla,53.50,13.01,70.91,2.94,26.02,648.07
867,Zaylee,28.82,32.75,4.56,24.70,99.81,1014.23
510,Zelda,56.37,33.28,5.47,79.89,11.01,1801.92
605,Zinnia,42.83,52.98,20.53,89.91,7.93,2166.47
449,Ziva,41.85,35.20,10.42,10.95,34.73,1486.39
584,Zoe,56.15,24.28,38.47,24.95,93.83,1393.66
106,Zoey,31.06,57.45,16.93,1.63,77.61,1843.64
179,Zoie,43.01,59.94,97.47,88.62,94.56,2486.72
32,Zora,22.92,29.34,66.13,87.12,36.69,555.96
184,Zoya,32.25,19.89,28.49,39.76,11.71,584.95
304,Zuri,53.20,27.23,89.62,68.24,24.21,1314.93
